time_ns,scenario,job_id,job_type,source_node,placement_status,algorithm,selected_node,route,rtt_ns,hop_count,gpu_util_percent,queue_length,compute_speed,network_score,compute_score,total_score,network_time_ms,queue_wait_time_ms,compute_time_ms,total_time_ms,failed_isls
4500000000,NORMAL,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,15740894.96443671,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
4500000000,NORMAL,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,34650365.317582086,4,,,,,,,34.650365317582086,1111.111111111111,1111.111111111111,2256.872587539804,
4600000000,NORMAL,job_001,image_inference,12,PLACED,compute_only,7,12-9-10-11-7,34651890.26153717,4,20.0,1,0.9,,,,,,,,
4600000000,NORMAL,job_001,image_inference,12,PLACED,network_only,0,12-1-0,15737186.686007721,2,,,,,,,,,,,
4600000000,NORMAL,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,15737186.686007721,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
4600000000,NORMAL,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,34651890.26153717,4,,,,,,,34.65189026153717,1111.111111111111,1111.111111111111,2256.8741124837593,
4700000000,NORMAL,job_001,image_inference,12,PLACED,compute_only,7,12-9-10-11-7,34653419.657922484,4,20.0,1,0.9,,,,,,,,
4700000000,NORMAL,job_001,image_inference,12,PLACED,network_only,0,12-1-0,15733476.020045592,2,,,,,,,,,,,
4700000000,NORMAL,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,15733476.020045592,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
4700000000,NORMAL,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,34653419.657922484,4,,,,,,,34.653419657922484,1111.111111111111,1111.111111111111,2256.875641880145,
4800000000,NORMAL,job_001,image_inference,12,PLACED,compute_only,7,12-9-10-11-7,34654956.92745648,4,20.0,1,0.9,,,,,,,,
4800000000,NORMAL,job_001,image_inference,12,PLACED,network_only,0,12-1-0,15729769.345872467,2,,,,,,,,,,,
4800000000,NORMAL,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,15729769.345872467,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
4800000000,NORMAL,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,34654956.92745648,4,,,,,,,34.65495692745648,1111.111111111111,1111.111111111111,2256.8771791496783,
4900000000,NORMAL,job_001,image_inference,12,PLACED,compute_only,7,12-9-10-11-7,34656481.68177616,4,20.0,1,0.9,,,,,,,,
4900000000,NORMAL,job_001,image_inference,12,PLACED,network_only,0,12-1-0,15726063.471079713,2,,,,,,,,,,,
4900000000,NORMAL,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,15726063.471079713,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
4900000000,NORMAL,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,34656481.68177616,4,,,,,,,34.65648168177616,1111.111111111111,1111.111111111111,2256.878703903998,
5000000000,NORMAL,job_001,image_inference,12,PLACED,compute_only,7,12-9-10-11-7,34658023.876397476,4,20.0,1,0.9,,,,,,,,
5000000000,NORMAL,job_001,image_inference,12,PLACED,network_only,0,12-1-0,15722359.23131911,2,,,,,,,,,,,
5000000000,NORMAL,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,15722359.23131911,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
5000000000,NORMAL,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,34658023.876397476,4,,,,,,,34.65802387639748,1111.111111111111,1111.111111111111,2256.88024609862,
5100000000,NORMAL,job_001,image_inference,12,PLACED,compute_only,7,12-9-10-11-7,34659565.84782518,4,20.0,1,0.9,,,,,,,,
5100000000,NORMAL,job_001,image_inference,12,PLACED,network_only,0,12-1-0,15718652.60486971,2,,,,,,,,,,,
5100000000,NORMAL,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,15718652.60486971,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
5100000000,NORMAL,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,34659565.84782518,4,,,,,,,34.65956584782518,1111.111111111111,1111.111111111111,2256.881788070047,
5200000000,NORMAL,job_001,image_inference,12,PLACED,compute_only,7,12-9-10-11-7,34661106.223807946,4,20.0,1,0.9,,,,,,,,
5200000000,NORMAL,job_001,image_inference,12,PLACED,network_only,0,12-1-0,15714949.967545781,2,,,,,,,,,,,
5200000000,NORMAL,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,15714949.967545781,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
5200000000,NORMAL,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,34661106.223807946,4,,,,,,,34.66110622380795,1111.111111111111,1111.111111111111,2256.88332844603,
5300000000,NORMAL,job_001,image_inference,12,PLACED,compute_only,7,12-9-10-11-7,34662650.94500009,4,20.0,1,0.9,,,,,,,,
5300000000,NORMAL,job_001,image_inference,12,PLACED,network_only,0,12-1-0,15711246.418489315,2,,,,,,,,,,,
5300000000,NORMAL,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,15711246.418489315,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
5300000000,NORMAL,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,34662650.94500009,4,,,,,,,34.66265094500009,1111.111111111111,1111.111111111111,2256.8848731672224,
5400000000,NORMAL,job_001,image_inference,12,PLACED,compute_only,7,12-9-10-11-7,34664199.25505792,4,20.0,1,0.9,,,,,,,,
5400000000,NORMAL,job_001,image_inference,12,PLACED,network_only,0,12-1-0,15707543.030344905,2,,,,,,,,,,,
5400000000,NORMAL,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,15707543.030344905,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
5400000000,NORMAL,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,34664199.25505792,4,,,,,,,34.66419925505792,1111.111111111111,1111.111111111111,2256.8864214772802,
5500000000,NORMAL,job_001,image_inference,12,PLACED,compute_only,7,12-9-10-11-7,34665753.369567245,4,20.0,1,0.9,,,,,,,,
5500000000,NORMAL,job_001,image_inference,12,PLACED,network_only,0,12-1-0,15703846.178675635,2,,,,,,,,,,,
5500000000,NORMAL,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,15703846.178675635,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
5500000000,NORMAL,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,34665753.369567245,4,,,,,,,34.66575336956725,1111.111111111111,1111.111111111111,2256.8879755917897,
5600000000,NORMAL,job_001,image_inference,12,PLACED,compute_only,7,12-9-10-11-7,34667302.82878946,4,20.0,1,0.9,,,,,,,,
5600000000,NORMAL,job_001,image_inference,12,PLACED,network_only,0,12-1-0,15700147.579813398,2,,,,,,,,,,,
5600000000,NORMAL,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,15700147.579813398,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
5600000000,NORMAL,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,34667302.82878946,4,,,,,,,34.66730282878946,1111.111111111111,1111.111111111111,2256.8895250510113,
5700000000,NORMAL,job_001,image_inference,12,PLACED,compute_only,7,12-9-10-11-7,34668860.904074125,4,20.0,1,0.9,,,,,,,,
5700000000,NORMAL,job_001,image_inference,12,PLACED,network_only,0,12-1-0,15696449.789691964,2,,,,,,,,,,,
5700000000,NORMAL,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,15696449.789691964,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
5700000000,NORMAL,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,34668860.904074125,4,,,,,,,34.66886090407412,1111.111111111111,1111.111111111111,2256.8910831262965,
5800000000,NORMAL,job_001,image_inference,12,PLACED,compute_only,7,12-9-10-11-7,34670417.70344021,4,20.0,1,0.9,,,,,,,,
5800000000,NORMAL,job_001,image_inference,12,PLACED,network_only,0,12-1-0,15692753.627095046,2,,,,,,,,,,,
5800000000,NORMAL,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,15692753.627095046,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
5800000000,NORMAL,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,34670417.70344021,4,,,,,,,34.670417703440215,1111.111111111111,1111.111111111111,2256.8926399256625,
5900000000,NORMAL,job_001,image_inference,12,PLACED,compute_only,7,12-9-10-11-7,34671976.25722169,4,20.0,1,0.9,,,,,,,,
5900000000,NORMAL,job_001,image_inference,12,PLACED,network_only,0,12-1-0,15689055.079502188,2,,,,,,,,,,,
5900000000,NORMAL,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,15689055.079502188,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
5900000000,NORMAL,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,34671976.25722169,4,,,,,,,34.671976257221694,1111.111111111111,1111.111111111111,2256.8941984794437,
6000000000,NORMAL,job_001,image_inference,12,PLACED,compute_only,7,12-9-10-11-7,34673544.892755605,4,20.0,1,0.9,,,,,,,,
6000000000,NORMAL,job_001,image_inference,12,PLACED,network_only,0,12-1-0,15685360.519204145,2,,,,,,,,,,,
6000000000,NORMAL,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,15685360.519204145,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
6000000000,NORMAL,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,34673544.892755605,4,,,,,,,34.67354489275561,1111.111111111111,1111.111111111111,2256.895767114978,
6100000000,NORMAL,job_001,image_inference,12,PLACED,compute_only,7,12-9-10-11-7,34675107.41456105,4,20.0,1,0.9,,,,,,,,
6100000000,NORMAL,job_001,image_inference,12,PLACED,network_only,0,12-1-0,15681664.40824417,2,,,,,,,,,,,
6100000000,NORMAL,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,15681664.40824417,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
6100000000,NORMAL,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,34675107.41456105,4,,,,,,,34.67510741456105,1111.111111111111,1111.111111111111,2256.897329636783,
6200000000,NORMAL,job_001,image_inference,12,PLACED,compute_only,7,12-9-10-11-7,34676679.90990683,4,20.0,1,0.9,,,,,,,,
6200000000,NORMAL,job_001,image_inference,12,PLACED,network_only,0,12-1-0,15677971.451964682,2,,,,,,,,,,,
6200000000,NORMAL,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,15677971.451964682,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
6200000000,NORMAL,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,34676679.90990683,4,,,,,,,34.676679909906824,1111.111111111111,1111.111111111111,2256.898902132129,
6300000000,NORMAL,job_001,image_inference,12,PLACED,compute_only,7,12-9-10-11-7,34678246.75908844,4,20.0,1,0.9,,,,,,,,
6300000000,NORMAL,job_001,image_inference,12,PLACED,network_only,0,12-1-0,15674282.682472756,2,,,,,,,,,,,
6300000000,NORMAL,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,15674282.682472756,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
6300000000,NORMAL,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,34678246.75908844,4,,,,,,,34.678246759088445,1111.111111111111,1111.111111111111,2256.900468981311,
6400000000,NORMAL,job_001,image_inference,12,PLACED,compute_only,7,12-9-10-11-7,34679825.25386468,4,20.0,1,0.9,,,,,,,,
6400000000,NORMAL,job_001,image_inference,12,PLACED,network_only,0,12-1-0,15670589.809348602,2,,,,,,,,,,,
6400000000,NORMAL,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,15670589.809348602,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
6400000000,NORMAL,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,34679825.25386468,4,,,,,,,34.679825253864685,1111.111111111111,1111.111111111111,2256.902047476087,
6500000000,NORMAL,job_001,image_inference,12,PLACED,compute_only,7,12-9-10-11-7,34681405.70606974,4,20.0,1,0.9,,,,,,,,
6500000000,NORMAL,job_001,image_inference,12,PLACED,network_only,0,12-1-0,15666900.08846442,2,,,,,,,,,,,
6500000000,NORMAL,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,15666900.08846442,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
6500000000,NORMAL,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,34681405.70606974,4,,,,,,,34.68140570606974,1111.111111111111,1111.111111111111,2256.903627928292,
6600000000,NORMAL,job_001,image_inference,12,PLACED,compute_only,7,12-9-10-11-7,34682987.021633856,4,20.0,1,0.9,,,,,,,,
6600000000,NORMAL,job_001,image_inference,12,PLACED,network_only,0,12-1-0,15663212.01233965,2,,,,,,,,,,,
6600000000,NORMAL,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,15663212.01233965,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
6600000000,NORMAL,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,34682987.021633856,4,,,,,,,34.682987021633856,1111.111111111111,1111.111111111111,2256.905209243856,
6700000000,NORMAL,job_001,image_inference,12,PLACED,compute_only,7,12-9-10-11-7,34684563.51541322,4,20.0,1,0.9,,,,,,,,
6700000000,NORMAL,job_001,image_inference,12,PLACED,network_only,0,12-1-0,15659524.086870851,2,,,,,,,,,,,
6700000000,NORMAL,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,15659524.086870851,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
6700000000,NORMAL,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,34684563.51541322,4,,,,,,,34.68456351541322,1111.111111111111,1111.111111111111,2256.9067857376353,
6800000000,NORMAL,job_001,image_inference,12,PLACED,compute_only,7,12-9-10-11-7,34686152.544098064,4,20.0,1,0.9,,,,,,,,
6800000000,NORMAL,job_001,image_inference,12,PLACED,network_only,0,12-1-0,15655838.436968345,2,,,,,,,,,,,
6800000000,NORMAL,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,15655838.436968345,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
6800000000,NORMAL,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,34686152.544098064,4,,,,,,,34.686152544098064,1111.111111111111,1111.111111111111,2256.9083747663203,
6900000000,NORMAL,job_001,image_inference,12,PLACED,compute_only,7,12-9-10-11-7,34687743.84805974,4,20.0,1,0.9,,,,,,,,
6900000000,NORMAL,job_001,image_inference,12,PLACED,network_only,0,12-1-0,15652149.570276558,2,,,,,,,,,,,
6900000000,NORMAL,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,15652149.570276558,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
6900000000,NORMAL,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,34687743.84805974,4,,,,,,,34.687743848059746,1111.111111111111,1111.111111111111,2256.909966070282,
7000000000,NORMAL,job_001,image_inference,12,PLACED,compute_only,7,12-9-10-11-7,34689326.2168392,4,20.0,1,0.9,,,,,,,,
7000000000,NORMAL,job_001,image_inference,12,PLACED,network_only,0,12-1-0,15648468.077998636,2,,,,,,,,,,,
7000000000,NORMAL,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,15648468.077998636,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
7000000000,NORMAL,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,34689326.2168392,4,,,,,,,34.6893262168392,1111.111111111111,1111.111111111111,2256.9115484390613,
7100000000,NORMAL,job_001,image_inference,12,PLACED,compute_only,7,12-9-10-11-7,34690921.013498105,4,20.0,1,0.9,,,,,,,,
7100000000,NORMAL,job_001,image_inference,12,PLACED,network_only,0,12-1-0,15644781.647784399,2,,,,,,,,,,,
7100000000,NORMAL,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,15644781.647784399,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
7100000000,NORMAL,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,34690921.013498105,4,,,,,,,34.690921013498105,1111.111111111111,1111.111111111111,2256.9131432357203,
7200000000,NORMAL,job_001,image_inference,12,PLACED,compute_only,7,12-9-10-11-7,34692515.169131175,4,20.0,1,0.9,,,,,,,,
7200000000,NORMAL,job_001,image_inference,12,PLACED,network_only,0,12-1-0,15641105.772979897,2,,,,,,,,,,,
7200000000,NORMAL,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,15641105.772979897,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
7200000000,NORMAL,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,34692515.169131175,4,,,,,,,34.69251516913118,1111.111111111111,1111.111111111111,2256.9147373913534,
7300000000,NORMAL,job_001,image_inference,12,PLACED,compute_only,7,12-9-10-11-7,34694116.064270616,4,20.0,1,0.9,,,,,,,,
7300000000,NORMAL,job_001,image_inference,12,PLACED,network_only,0,12-1-0,15637421.778986167,2,,,,,,,,,,,
7300000000,NORMAL,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,15637421.778986167,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
7300000000,NORMAL,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,34694116.064270616,4,,,,,,,34.69411606427062,1111.111111111111,1111.111111111111,2256.9163382864926,
7400000000,NORMAL,job_001,image_inference,12,PLACED,compute_only,7,12-9-10-11-7,34695720.01315478,4,20.0,1,0.9,,,,,,,,
7400000000,NORMAL,job_001,image_inference,12,PLACED,network_only,0,12-1-0,15633738.586348446,2,,,,,,,,,,,
7400000000,NORMAL,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,15633738.586348446,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
7400000000,NORMAL,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,34695720.01315478,4,,,,,,,34.695720013154784,1111.111111111111,1111.111111111111,2256.9179422353773,
7500000000,NORMAL,job_001,image_inference,12,PLACED,compute_only,7,12-9-10-11-7,34697321.54355456,4,20.0,1,0.9,,,,,,,,
7500000000,NORMAL,job_001,image_inference,12,PLACED,network_only,0,12-1-0,15630061.931398474,2,,,,,,,,,,,
7500000000,NORMAL,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,15630061.931398474,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
7500000000,NORMAL,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,34697321.54355456,4,,,,,,,34.69732154355456,1111.111111111111,1111.111111111111,2256.919543765777,
7600000000,NORMAL,job_001,image_inference,12,PLACED,compute_only,7,12-9-10-11-7,34698926.23679761,4,20.0,1,0.9,,,,,,,,
7600000000,NORMAL,job_001,image_inference,12,PLACED,network_only,0,12-1-0,15626380.758196682,2,,,,,,,,,,,
7600000000,NORMAL,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,15626380.758196682,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
7600000000,NORMAL,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,34698926.23679761,4,,,,,,,34.69892623679761,1111.111111111111,1111.111111111111,2256.9211484590196,
7700000000,NORMAL,job_001,image_inference,12,PLACED,compute_only,7,12-9-10-11-7,34700533.57270849,4,20.0,1,0.9,,,,,,,,
7700000000,NORMAL,job_001,image_inference,12,PLACED,network_only,0,12-1-0,15622706.540972048,2,,,,,,,,,,,
7700000000,NORMAL,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,15622706.540972048,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
7700000000,NORMAL,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,34700533.57270849,4,,,,,,,34.70053357270849,1111.111111111111,1111.111111111111,2256.9227557949307,
7800000000,NORMAL,job_001,image_inference,12,PLACED,compute_only,7,12-9-10-11-7,34702147.42526746,4,20.0,1,0.9,,,,,,,,
7800000000,NORMAL,job_001,image_inference,12,PLACED,network_only,0,12-1-0,15619030.345228659,2,,,,,,,,,,,
7800000000,NORMAL,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,15619030.345228659,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
7800000000,NORMAL,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,34702147.42526746,4,,,,,,,34.702147425267455,1111.111111111111,1111.111111111111,2256.9243696474896,
7900000000,NORMAL,job_001,image_inference,12,PLACED,compute_only,7,12-9-10-11-7,34703763.77506847,4,20.0,1,0.9,,,,,,,,
7900000000,NORMAL,job_001,image_inference,12,PLACED,network_only,0,12-1-0,15615355.604120912,2,,,,,,,,,,,
7900000000,NORMAL,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,15615355.604120912,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
7900000000,NORMAL,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,34703763.77506847,4,,,,,,,34.70376377506847,1111.111111111111,1111.111111111111,2256.925985997291,
8000000000,NORMAL,job_001,image_inference,12,PLACED,compute_only,7,12-9-10-11-7,34705378.79135655,4,20.0,1,0.9,,,,,,,,
8000000000,NORMAL,job_001,image_inference,12,PLACED,network_only,0,12-1-0,15611681.010337135,2,,,,,,,,,,,
8000000000,NORMAL,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,15611681.010337135,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
8000000000,NORMAL,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,34705378.79135655,4,,,,,,,34.70537879135655,1111.111111111111,1111.111111111111,2256.9276010135786,
8100000000,NORMAL,job_001,image_inference,12,PLACED,compute_only,7,12-9-10-11-7,34706998.69328906,4,20.0,1,0.9,,,,,,,,
8100000000,NORMAL,job_001,image_inference,12,PLACED,network_only,0,12-1-0,15608008.705578668,2,,,,,,,,,,,
8100000000,NORMAL,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,15608008.705578668,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
8100000000,NORMAL,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,34706998.69328906,4,,,,,,,34.70699869328906,1111.111111111111,1111.111111111111,2256.929220915511,
8200000000,NORMAL,job_001,image_inference,12,PLACED,compute_only,7,12-9-10-11-7,34708618.77118719,4,20.0,1,0.9,,,,,,,,
8200000000,NORMAL,job_001,image_inference,12,PLACED,network_only,0,12-1-0,15604336.547630232,2,,,,,,,,,,,
8200000000,NORMAL,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,15604336.547630232,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
8200000000,NORMAL,job_001,image_inference,12,PLACED,completion_time,7,12-9-10-11-7,34708618.77118719,4,,,,,,,34.7086187711872,1111.111111111111,1111.111111111111,2256.930840993409,
8300000000,NORMAL,job_001,image_inference,12,PLACED,compute_only,7,12-9-10-11-7,34710242.11660145,4,20.0,1,0.9,,,,,,,,
8300000000,NORMAL,job_001,image_inference,12,PLACED,network_only,0,12-1-0,15600665.19050943,2,,,,,,,,,,,
8300000000,NORMAL,job_001,image_inference,12,PLACED,compute_aware,0,12-1-0,15600665.19050943,2,35.0,2,1.0,0.0,0.5,0.25,,,,,
